clip_id	duration	yt_url	candidate_1	p_ca_voxlingua	p_ca_mms	tier	review_verdict	review_notes
49e5d008-1e21-4eb8-8e5f-1185fae078a4	20.04	https://www.youtube.com/watch?v=K-SB0Zp7D5Y&t=4613	 referèndum tots serenos eleccions les quals es presentaran els partits i el parlament res quedarà format pels partits m	1.0	0.9999	0		
98df8117-d1bf-45ba-8b79-a1050da72b07	19.02	https://www.youtube.com/watch?v=eM3m6i0jlII&t=4077	 plantar un problema cumple colar l'emociona evidentemente les tres creus que haver d'haver abordar-se des de un a polít	0.3913	0.0329	1	correct	
4f0f7427-6998-42c5-ba2e-e140c5537b8c	12.66	https://www.youtube.com/watch?v=tUiJfoAglN8&t=3925	 obviant interessadament de gabi de condena arreu cada color representa el de barcelona o del professorat llardós al can	0.1663	0.0176	1	correct	
be6e0051-d6a4-40ec-a181-62f9fe3d9d29	19.62	https://www.youtube.com/watch?v=1tyv_IQpnsY&t=3105	 en cas de trobar-te i cuarteto de felanitx superficial doncs bàsicament sobre el territori i ja no dóna suport és un ne	0.9822	0.9962	0		
bbf75b1e-324b-46a5-9d52-cdeb589bc642	18.18	https://www.youtube.com/watch?v=IP48zZ5PxYM&t=3097	les accions de govern que no es porten a este tipus d'intervencions són les que heretem d'accions polítiques d' altres u	0.8552	0.9667	0		
3092aa57-2f89-48b9-854b-d4758e48f855	19.59	https://www.youtube.com/watch?v=4qMTvyPBp8E&t=3762	 alguna introduir estudia com ha fet l'experiència i m'he parat de criminal però en teoria dentro de bloquejar llevado p	0.4077	0.3899	0		
83a84602-a7b4-4d06-9e16-bdedb57c40ae	3.39	https://www.youtube.com/watch?v=MOqARxwBqFs&t=10002	 i se centren algunes retre's	0.9092	0.8874	0		
cbadb4bf-dc6e-42de-9343-08e240de5735	3.48	https://www.youtube.com/watch?v=_mRlXHHLEr8&t=671	 deu ser la tetera vostè no seguí el dictamen de	1.0	0.9993	0		
894575a9-8b5a-404b-858a-a383cb70144c	20.16	https://www.youtube.com/watch?v=dNL-jEaLjTc&t=881	a tots ens interessa que la culpa la justícia funcioni bé hem d'acabar amb aquest amb aquesta idea equívoca dir cima de 	1.0	0.9996	0		
ce425c8d-4580-4aa7-85bd-fd901124c6e0	19.56	https://www.youtube.com/watch?v=FuOEAUaJOnk&t=53	 degut al nivell de participants això és impossible perquè sou moltíssims prou edu i intentarem que al final va a classe	1.0	0.9995	0		
5d28c28d-feb7-43f6-a792-0da5972846f3	20.16	https://www.youtube.com/watch?v=X8wqin7sNTU&t=9643	iep l'empresa avisa valencià va pagar un cànon ara per a vint-i-cinc anys des que que ha intentat ha representant espany	0.9896	0.9865	0		
8fcae893-475b-403f-9569-84355422001a	5.31	https://www.youtube.com/watch?v=2z_YkCFkeKo&t=947	 alemanya el passat en el passat dèiem que ara a un terç	0.9872	0.9999	0		
553d9616-86cc-41a8-9236-70d7279d9995	8.28	https://www.youtube.com/watch?v=-PLZ_SwHrcw&t=527	 sé molt bé dels qui en sigui no diré d'on és diu llastar salat mahler deixeu-ho dibuix on està	0.9997	0.9995	0		
06f13f63-4641-4898-8b65-3c453fcbe52f	19.98	https://www.youtube.com/watch?v=rfZg-lmQZR0&t=3806	 lleó dividia en quatre preguntes s'ha primero el que quan la tina que bé que s'ho consejos de que t'hi puguis retos son	0.0889	0.0157	1	correct	
20fa9bad-23f7-499e-967b-203c8f94307f	18.30	https://www.youtube.com/watch?v=s3wgmUAUtPE&t=9343	g solucionar i per una part ara recentment és la mateixa iniciativa la proximitat del partit popular anar com a com a mo	0.9532	0.9839	0		
70070d1e-4016-4fe3-b6b6-72318096e055	11.16	https://www.youtube.com/watch?v=5_viNkCg9g0&t=3345	nivell de resposta d'arcs insuperable d'idiotes d'acord és un servei pot gana pot ghanès ha guanyat fins ara i pot conti	0.9987	0.8791	0		
5a4b8787-f0e1-49c5-affb-6ef7c30a0ec7	6.42	https://www.youtube.com/watch?v=QI0II-W1AD4&t=1762	 la vinya idònia de famílies del barri per anar i no era gaire bo	0.3905	0.9656	0		
366a6709-c927-4719-8a6b-8fa7b7bdf25f	20.16	https://www.youtube.com/watch?v=p-Rn8KwYfmE&t=7531	up esquerra abstencions vots a favor doncs prospera la moció et passem als punts de a donar compte de les resolucions di	1.0	0.9999	0		
79c80574-595f-4427-91a2-3432cd23f1c4	20.16	https://www.youtube.com/watch?v=TJRpC9yVwU8&t=74	yo aquestes morts són la màxima representació de la violència masclista que sotmet les dones en tots els àmbits de la se	0.9965	0.9983	0		
63669288-f705-4462-8197-f1730e1891e4	19.77	https://www.youtube.com/watch?v=mYElR4Awrns&t=235	 visionar a al vídeo de la psicologia humana d'haver escoltat també alguns dels titulars periodístics que presentaven a 	0.9999	0.9982	0		
e6b3c867-255b-43b4-9825-8d3c1e91d7db	16.44	https://www.youtube.com/watch?v=C70_hwppYq4&t=1244	 llar de l'avi em va mirar i la lesió de genoll a terra jo ara com ho diré algo de google i això és un món jasó arribar-	0.0343	0.6964	1	false_positive	
4ad8e0f2-61a0-4f8c-8a7d-86bf9ada8a37	16.95	https://www.youtube.com/watch?v=FuOEAUaJOnk&t=1554	 encara que el títol de la llei és la cooperació jurídica internacional no regula només la cooperació jurídica avui quin	0.9997	0.9994	0		
49581fc9-19ae-478e-95e4-ebb19b30b75a	4.50	https://www.youtube.com/watch?v=1mVcoPpKu08&t=6187	 i aquests sistemes o filagarses al matí sempre heu plomes que siguin de la colla el que demani	1.0	0.9993	0		
1f69f2a4-3c4f-420f-be76-e15fdbb84b61	6.75	https://www.youtube.com/watch?v=gVmJ3QrtbQ8&t=470	 qui ha de ser un càstig doncs tenir pàgines webs que neguen l'holocaust pàgines de tipus revisionistes etcètera etcèter	1.0	0.9996	0		
d3a1f93b-a4aa-4893-8666-dc7f455fa3e3	20.16	https://www.youtube.com/watch?v=dKkorlNVl8Q&t=5025	no també haurà d'estar prèviament pensada no el sé clement diu perdó o principi comença amb aquesta tecnologia digital l	1.0	0.9987	0		
3c8261fd-4042-425f-a819-7f4b22c12961	4.77	https://www.youtube.com/watch?v=l0qGbOv1PCM&t=13664	 si la senyora martínez de senyor fernàndez	0.0047	0.0139	2	false_positive	
93c93a99-d2cf-40a0-ae4d-dbac621d4a90	17.04	https://www.youtube.com/watch?v=ydW1HL_FjVA&t=13372	 col·lectius que fan diverses activitats i més sorprèn que el logo de l'ajuntament no apareix i la pregunta a qui voldri	0.9867	0.9804	0		
ecd69474-44a3-4db0-b3a5-a8dd33db2892	4.44	https://www.youtube.com/watch?v=b-jSxcYM66s&t=3136	 no anem a regularitzar el pc els impostos i taxes municipals en una coma with	0.9546	0.9918	0		
af99653b-86e3-4112-bb77-cab6ca8bacea	20.10	https://www.youtube.com/watch?v=BgbYXgHtezM&t=2332	 libri farà que pugui esdevenir un risc si és important que s'entengui aquesta aquesta idea per tant el fet que en la èp	1.0	0.9994	0		
7cea90d3-1325-4f8b-8f46-eee5bdf2c7c9	20.16	https://www.youtube.com/watch?v=mwBuz89_e24&t=1124	exhaustiu de la seva figura i cal retirar tot el que té a veure amb el seu passat franquista vinculat a aquesta casa i p	1.0	0.9991	0		
05483c36-e7a4-4eb3-ae32-2b2234caff73	14.76	https://www.youtube.com/watch?v=pid5vU14NDc&t=10975	 a jo crec que compartir aquesta crec que la quarta moció en els últims mesos pregunteu a per canviar el tema de mobles 	0.9998	0.9963	0		
413c88a8-af64-4699-be6d-c9b69a269f33	3.90	https://www.youtube.com/watch?v=5l9tu3dpOqA&t=1035	 au ja que com els de la meva opinió	0.0088	0.0018	2	correct	
2a58bd49-b4cc-48e1-a86f-6c6e6c4629b9	3.42	https://www.youtube.com/watch?v=_LKDGS4SuwU&t=2851	si feu servir un indicador qualitatiu per exemple	0.9956	0.9958	0		
06274910-c985-4be2-a691-575de690c284	5.49	https://www.youtube.com/watch?v=MxO3kqlmbUY&t=1602	bea els elizalde ací la qüestió mentre que oscar retrobar-se després ve un tiempo	0.7384	0.0831	1	correct	
732529b8-9fec-4671-97b2-fb331847b1ce	6.12	https://www.youtube.com/watch?v=Wjxj-vlcHDA&t=2056	continua fent una aposta decidida per les polítiques mediambientals de lluita contra el canvi climàtic i de sostenibilit	1.0	0.9995	0		
d0529a62-9466-4415-8fb3-eb2dcd4cccb5	20.04	https://www.youtube.com/watch?v=TVmHOCYAD2M&t=1934	 quan li diguem que no es noti la diferència de de qui ho ha fet pero al final internament el que tant ens total ell a l	0.999	0.9873	0		
80f4f1a9-04b9-44b8-a6b3-9b2ad633e3cf	3.93	https://www.youtube.com/watch?v=A5iW6-TlhhM&t=9822	 va sap llistat llevant a la oficina d'atenció a llaurar or	0.9214	0.9829	0		
cc44e25b-235f-43d8-a6a2-df9e234843de	20.16	https://www.youtube.com/watch?v=x27yFw1vfbE&t=434	i els problemes de l'afecció pel partir a fer carretera no veia móstoles emplenar preocupar-nos com ells o elles dorado 	0.0514	0.0209	1	correct	
2e3f3d02-5ef0-4403-96bb-1e30effc589d	6.78	https://www.youtube.com/watch?v=VlmprwrCqic&t=2976	 de revertir d'uns d'aquestes important necessitats socials i democràtiques que tenim encara en el nostre municipi	1.0	0.9992	0		
92ad95fe-582a-4817-9e4c-ea248e9d1685	19.65	https://www.youtube.com/watch?v=zYeq7LVz4bc&t=1445	dispositiu tecnològic d'estrès que que hem fet esment recordem que sal a l'ordinador el telèfon mòbil o el videojoc i en	1.0	0.9956	0		
c4a754e6-efab-463a-bfc8-2c7b6f62b6ca	4.53	https://www.youtube.com/watch?v=qZSxl5qFtDI&t=1563	 res doncs per dos els més antics als més	0.9942	0.999	0		
0a57005c-7629-46bf-90c8-aaf7c4ee1503	10.47	https://www.youtube.com/watch?v=nH-X6t8xOgQ&t=2879	 els periodistes de televisió per on parlo dels de televisió parlo dels que fem programes no necessit no necessitem verb	1.0	0.9996	0		
7b78523c-42b9-4832-8798-cc1238eba750	19.50	https://www.youtube.com/watch?v=K-SB0Zp7D5Y&t=2386	 es a dir com veiem hi ha també una relació directa de la forma del subjecte constituent i la forma de democràcia que s'	1.0	0.9998	0		
9de88756-9860-45e9-9aa2-82dd3c7fdbc8	8.04	https://www.youtube.com/watch?v=NSbSoWjhKXY&t=1654	 dia mundial de la il·lusió del canvi d'hora	0.9929	0.9965	0		
3fdc926c-4dc4-4643-9122-1fb487834c52	16.26	https://www.youtube.com/watch?v=6XdVrj3yAy0&t=2478	 president de la generalitat encara que tot això no li va estalviar disgustos era previsible el projecte era molt ambici	1.0	0.9998	0		
f1432459-f232-4d10-899c-27edc1c9e90e	19.44	https://www.youtube.com/watch?v=AleCJJhhk6k&t=15020	 la guàrdia urbana té un problema d'aquest ulema no ens l'hem inventat el nostre grup municipal aquest problema que cada	1.0	0.9989	0		
e729cb66-f694-42e8-982b-3378a4fad506	4.80	https://www.youtube.com/watch?v=FMy47uI3cj0&t=907	 la universitat autònoma de barcelona la catedral de em	0.1181	0.0888	1	false_positive	
95b7ed10-b61b-4a4c-a85e-9c280b225dee	11.85	https://www.youtube.com/watch?v=CfO94FreLwc&t=946	 jo jo jo jo gairebé no es mou i que sap o com a solució de tot està per formar govern si l'imma	0.9833	0.9514	0		
c98328d7-bd21-4d00-9d04-2f2e1ef72123	19.74	https://www.youtube.com/watch?v=pdVO-iWRjrA&t=1504	 les emocions on està super feres síl·labes ensenyant la supèrbia del món deuen fer a ca no que necessiten és aprofitar 	0.7868	0.293	0		
b6e0a15d-3f50-485e-aa32-26dcf182bd74	3.90	https://www.youtube.com/watch?v=cHTPXaEsme4&t=5738	 sabem que qui havia preocupació per aquesta falta de información	0.0015	0.1789	1	correct	
827648a2-6c1f-4e40-b9c5-e50189872caf	19.56	https://www.youtube.com/watch?v=tFJrQ65cXY8&t=1659	 en tots ells és d'exposició més ja inicial és de dos tribunals les respecto de la posició de la fiscalia no es lleven a	0.043	0.0028	2	correct	
97dcb908-a232-4524-90e0-e762e058de34	12.51	https://www.youtube.com/watch?v=IUlw9dklLH8&t=96	de promoure l'aprenentatge de la recerca i el coneixement en el conjunt dels professionals de l'àmbit de la justícia per	0.9999	0.9985	0		
c3afa2e0-21f5-4587-a7ce-e757336bc84c	19.98	https://www.youtube.com/watch?v=7c8gwNVdXLY&t=1141	 per a temes diguem-ho smash gravis mas importantes si volcà acudir molts cadàvers massa la resolució de conflictes i si	0.1209	0.1106	0		
bc0f4abc-4d1e-45d3-ba4e-64179cafc102	17.55	https://www.youtube.com/watch?v=-fGea6BQ1Fk&t=3278	 i les vulgui als i avanço la solució no és això de bon gust vos una càmera i els que estan a casa van veient el que est	0.9999	0.9995	0		
409d1b83-346d-48a6-85c9-f0b63c5ff0a0	17.31	https://www.youtube.com/watch?v=JgXveI6rmoQ&t=3333	 bella melodia hi ha millor que em sorprèn dido és sobre todo qui són ésser refiarà los hombres com m'haig istes banda l	0.0053	0.011	2	correct	
7277c193-6c7c-4df2-9dc8-c47cb50dc0ea	20.16	https://www.youtube.com/watch?v=fUcbSuAb8dQ&t=7999	aquesta situació prenguin mesures immediates que prenguin solucions davant aquestes situacions que jo crec que generen a	1.0	0.9998	0		
a6fd2413-d52a-4766-90ab-8642e5a8787c	19.89	https://www.youtube.com/watch?v=qVfjdRC8fdk&t=876	 gràcies per les es fondria punt dos-tres durant dies una eclosió institucional que presentes d'ús municipal d'iniciativ	0.9948	0.9994	0		
e8d9e916-68ca-4ba9-a3d9-90d895a0f458	20.10	https://www.youtube.com/watch?v=fOv94BKhz3o&t=1568	 l'euro sentir-ho i l'amor racional baraka n'havia veí ue museo aquestes afí en occità ambiente permitir sentit especial	0.6777	0.3003	0		
08fd5d41-51c6-4058-bb39-b53b1e0443bc	20.16	https://www.youtube.com/watch?v=RWpbPm-Qo2w&t=2481	sate iniciatives tant a l'àmbit social com en l'àmbit d'urbanisme perquè pensem que a no es pot destriar i especialment 	1.0	0.9992	0		
bf5869cf-fbd0-4483-9d30-fca61b7e05aa	19.62	https://www.youtube.com/watch?v=2tOfC50Z08E&t=2127	l'ona with però cal recordar si voleu el cas més directe del poble curta està sent bombardejat per l'estat a tu un estat	1.0	0.9997	0		
7b5d2b8b-01ad-44ee-95a7-2f3d8584371e	20.07	https://www.youtube.com/watch?v=yrDaAcTQsQo&t=5125	què hi estem una resina demanar resolució judicial per dir-me jutges galderich branques l'asèpsia de puerta maqueda entr	0.9999	0.9954	0		
5cf31c4b-2909-4419-9f7e-2c637d3eb2e0	19.53	https://www.youtube.com/watch?v=9_lh5erbLr8&t=238	 jo crec que aquest és un un dels grans problemes tercera necessitat per la qual volem canviar potser o ens podem plante	1.0	0.9996	0		
d5b56fbf-3948-4451-ae1b-dfecaf84f8f5	4.08	https://www.youtube.com/watch?v=G0U-hH5Ia4Y&t=5072	el guia va ser l'aniversari de clase de secà de ver mapa	0.0011	0.0006	2	correct	
b6ed2add-35c7-47c3-b4ef-b8802873c30a	6.30	https://www.youtube.com/watch?v=J657_X9XVmU&t=229	dades en el relat en la que em va decebre la sauna i bany amb all va baixant	0.2214	0.0012	1	false_positive	
10fb471e-62df-4f73-8e45-1525df71cb12	19.74	https://www.youtube.com/watch?v=PiqxGXdGlG0&t=1522	 no estan sols perdiu a mà amb avantatge amb amb aquest sentit aquests apunts sinó que a més a més l'oferta econòmica a 	1.0	0.9982	0		
56607bc3-aea8-4a9e-a752-878445307db0	7.56	https://www.youtube.com/watch?v=BplH83MINc8&t=1258	 executant en els vells ideals al voltant d'aquest ho anem a l'usuari en el camp de durant l'any	0.9988	0.9966	0		
